file_name,intervention,cycle,F_preload_start_N,M_peak_Nm,F_peak_N,F_eng_N,th_ramp@2.0,th_eng@2.0,th_ramp@3.0,th_eng@3.0,th_ramp@4.0,th_eng@4.0,th_ramp@5.0,th_eng@5.0
4 - FUF Left,FUF Left,4,0.8942364133331433,4.656479035093443,33.49984917333412,12.0,0.5958878911984675,-0.0007445035426368093,1.3882338771542675,0.7916014824131632,2.1226086803055675,1.5259762855644632,,
4 - FUF Left,FUF Left,5,2.3851683333333336,4.744806462773313,34.135298293333186,12.0,0.18046676457877112,-0.013256863155832705,0.8452743594239933,0.6515507316893895,1.9647295221299312,1.7710058943953273,,
4 - FUF Left,FUF Left,7,0.924458224666848,5.274257180742334,37.944296264333346,12.0,0.7142087037260224,0.3131922523267504,1.7192646539124343,1.3182482025131623,2.3191899815609074,1.9181735301616356,2.720920885415129,2.319904434015857
4 - FUF Left,FUF Left,8,5.6693445336671955,8.836260154660005,63.57021694000004,12.0,0.2875420301383492,0.042093753986910856,0.27054657826374,0.025098302112301612,0.6439944656607145,0.39854618950927617,1.0702728727550002,0.8248245966035617
4 - FUF Left,FUF Left,9,5.4920052373335215,8.780597241406593,63.16976432666614,12.0,-0.7319095708750287,0.31556409283640324,-1.045428441605865,0.0020452221055669035,-0.8131644406877523,0.23430922302367965,-0.26215310443883955,0.7853205592725924
4 - FUF Left,FUF Left,10,4.655109960000347,9.057257169279872,65.16012351999908,12.0,2.4295025352324324,0.3820466780580508,1.6283242754433354,-0.4191315817310463,2.0558158644185593,0.008360007244177764,2.1562272679670866,0.1087714107927049
5 - FBF,FBF,1,0.9673579259998581,8.40400621556894,60.46047637099956,12.0,2.256425218675543,0.03288671391700539,2.621561231879247,0.39802272712070963,3.101049841974042,0.8775113372155047,3.3111325501361617,1.087594045377624
5 - FBF,FBF,2,1.7485283309998703,8.438115009680944,60.705863378999595,12.0,1.6383646424754061,-0.002966059339366639,2.031998351570581,0.3906676497558082,2.577373443810881,0.9360427419961083,2.733896526294532,1.0925658244797596
5 - FBF,FBF,3,0.8057459499998544,9.712086140089909,69.87112330999935,12.0,1.8560718951885677,0.11756187461322273,2.291051215156252,0.552541194580907,2.784946602188447,1.0464365816131016,3.1078306996783014,1.3693206791029562
5 - FBF,FBF,4,8.786169119999954,5.5942620449479925,40.24648953199995,12.0,0.5198362684502669,-1.0922960346227093,1.6226504206700478,0.010518117597071676,2.5025597516615656,0.8904274485885894,2.971922088401417,1.3597897853284409
5 - FBF,FBF,5,2.866460477002332,5.246019530299953,37.74114769999966,12.0,0.9372079233789751,-0.026961031094640105,1.7645521437470897,0.8003831892734745,2.617131664267357,1.6529627097937418,3.1143977170973756,2.1502287626237604
5 - FBF,FBF,6,3.1519291050010327,5.33740561128005,38.39860152000036,12.0,0.3499549294890574,-0.057414452398306386,0.8738654402768798,0.46649605838951613,1.8707928144748962,1.4634234325875326,2.651980902586265,2.2446115206989012
5 - FBF,FBF,7,1.9719901729986027,2.516803825259989,18.10650233999992,10.863901403999952,1.0170395514924777,-0.02785806138277562,,,,,,
5 - FBF,FBF,8,1.9719901729986027,8.798598679007956,63.29927107199968,12.0,1.0170395514924777,0.014567275104181501,0.3821516513444744,-0.620320625043822,1.1432133633933108,0.14074108700501428,1.3650169606451896,0.36254468425689346
5 - FBF,FBF,9,4.246947240999074,9.64692410977494,69.40233172499957,12.0,0.8646325632950418,-0.11309949719024083,1.4599306291625331,0.4821985686772506,2.0470895111882963,1.0693574507030137,2.2219202387234613,1.2441881782381787
5 - FBF,FBF,10,4.238830852000022,10.577315188079963,76.09579271999974,12.0,0.2262795230332188,-0.10895309359631582,0.6548415400115274,0.3196089233819927,1.1173947706234273,0.7821621539938926,1.6992274416508442,1.3639948250213096
6 - Posterior Release,Posterior Release,1,3.3050800000000002,10.44335798937402,75.13207186600015,12.0,1.8812040478080834,-0.09653153382037688,2.352348088369356,0.37461250674089586,2.6666468343895566,0.6889112527610965,2.9785372621180644,1.0008016804896043
6 - Posterior Release,Posterior Release,2,2.84237,10.341944933689401,74.40248153733383,12.0,1.2114922655281368,-0.05176513664629077,1.6213319014073118,0.3580744992328842,2.2452937149742596,0.9820363127998322,2.7053583966866905,1.442100994512263
6 - Posterior Release,Posterior Release,3,1.2276083533330477,11.189409835333421,80.49935133333396,12.0,-0.2157326069584318,0.005397219547727846,0.4678171952240649,0.6889470217302245,0.9166331402887449,1.1377629667949045,1.3369201794095429,1.5580500059157025
6 - Posterior Release,Posterior Release,4,9.057277253332915,6.832727108069955,49.156310129999675,12.0,-0.17395239634409004,-1.1327115561325936,0.977220431356144,0.018461271567640453,1.3357109402205798,0.3769517804320761,1.8145818224384098,0.855822662649906
6 - Posterior Release,Posterior Release,6,4.342614586666658,6.36736482,45.80838,12.0,0.2141209082747236,-0.08652380887324465,0.8998303693720144,0.5991856522240462,1.5992150068082878,1.2985702896603195,3.318723925986701,3.0180792088387323
6 - Posterior Release,Posterior Release,7,2.500339392333485,7.045833940589978,50.68945280999985,12.0,-0.5748325397604575,-0.008949399071951546,-0.3798254090040499,0.186057731684456,0.026338297075540758,0.5922214377640467,1.9129235436287095,2.478806684317216
6 - Posterior Release,Posterior Release,9,8.83497295333342,14.096068440850642,101.41056432266649,12.0,-0.38766521142585725,-0.4742935237080688,0.2250351216434048,0.13840680936119323,0.6851658523346885,0.598537540052477,0.9773519614846199,0.8907236492024083
6 - Posterior Release,Posterior Release,10,3.1920055120005775,14.576727139508028,104.8685405720002,12.0,0.023544945441553933,0.015750522799792544,0.5522505612370618,0.5444561385953005,0.7344896642572643,0.7266952416155029,1.2123193001264627,1.2045248774847013
6 - Posterior Release,Posterior Release,11,3.0810492493340114,14.421463476199913,103.75153579999937,12.0,0.6103122458145447,0.10787417354263536,0.0786334539211481,-0.4238046183507612,-0.07043053579135511,-0.5728686080632643,-0.02011561993799974,-0.522553692209909
6 - Posterior Release,Posterior Release,12,2.8729787066675683,16.158164390868734,116.24578698466715,12.0,0.8736696828718258,0.05039026810281052,0.6220839589424754,-0.2011954558265398,0.4092500452874118,-0.41402936948160335,0.5666668844143199,-0.2566125303546952
7 - SPO,SPO,1,4.1053925299997545,14.55216817049164,104.69185734166648,12.0,1.2447880112196437,-0.3960718251683309,2.0161820131495234,0.3753221767615492,2.32092255300837,0.6800627166203956,2.8286069756693477,1.1877471392813734
7 - SPO,SPO,2,4.224799976666689,15.469091489405368,111.28842798133358,12.0,1.7663880530457703,-0.14610621666785806,2.0775467887456016,0.1650525190319731,2.385449463409934,0.4729551936963054,2.7254691641162068,0.8129748944025783
7 - SPO,SPO,3,5.522545725999264,14.194767833451275,102.1206318953329,12.0,1.1682224725248218,-0.35660236226589426,1.7026999808996846,0.1778751461089685,2.433918639271913,0.9090938044811973,2.76512413037851,1.2402992955877938
7 - SPO,SPO,4,6.364919966666757,6.004118242437347,43.19509526933343,12.0,0.3712347299783465,-0.17278416602137983,0.6625870173988858,0.11856812139915951,2.4451417572720353,1.9011228612723088,3.708973327517679,3.1649544315179527
7 - SPO,SPO,5,12.162690000000001,3.668795661673337,26.39421339333336,12.0,0.10796267959579235,-2.0288906282603576,2.114784755751363,-0.02206855210478671,,,,
7 - SPO,SPO,10,7.795733052666138,4.008519079778897,28.838266760999257,12.0,1.2869551930158838,-0.7186529286176235,2.7060184063719257,0.7004102847384186,3.92894277403613,1.9233346524026227,,
7 - SPO,SPO,14,3.8722143696681033,12.23624021988096,88.0305051789997,12.0,0.8902301616234839,0.05403224324753631,1.5970329572572706,0.760835038881323,1.904851522278461,1.0686536039025134,2.0105050922835863,1.1743071739076385
7 - SPO,SPO,15,2.8946340550003544,13.509989475385392,97.1941688876647,12.0,0.11922924451467791,-0.06793970828189501,0.2545388581837589,0.06736990538718593,1.4654211218252544,1.2782521690286814,2.218339242682654,2.031170289886081
7 - SPO,SPO,16,2.6663934563333562,13.131192496103312,94.46901076333317,12.0,0.04886777691814104,-0.14927851598226172,0.9957860963951136,0.7976398034947109,1.2708435695315925,1.0726972766311897,1.772663169430633,1.5745168765302302
